gene_symbol	ensembl_gene_id	disease	association_score	evidence_count
RBM15	ENSG00000162775	mash	0.007400	1
RBM15	ENSG00000162775	nafld	0.030897	4
RBM15	ENSG00000162775	obesity	0.008272	5
RBM15	ENSG00000162775	type_2_diabetes	0.001480	1
RBM15B	ENSG00000259956	nafld	0.003700	1
RBM15B	ENSG00000259956	obesity	0.118003	1
RBM15B	ENSG00000259956	type_2_diabetes	0.004440	1
RBM17	ENSG00000134453	type_2_diabetes	0.071077	1
RBM18	ENSG00000119446	obesity	0.022781	1
RBM19	ENSG00000122965	obesity	0.297560	1
RBM19	ENSG00000122965	type_2_diabetes	0.048632	1
RBM20	ENSG00000203867	obesity	0.003700	1
RBM20	ENSG00000203867	type_2_diabetes	0.001480	1
RBM22	ENSG00000086589	nafld	0.001480	1
RBM22	ENSG00000086589	type_2_diabetes	0.003700	1
RBM25	ENSG00000119707	obesity	0.271814	1
RBM26	ENSG00000139746	type_2_diabetes	0.064376	1
RBM28	ENSG00000106344	type_2_diabetes	0.021709	1
RBM3	ENSG00000102317	nafld	0.001480	1
RBM3	ENSG00000102317	obesity	0.004440	2
RBM3	ENSG00000102317	type_2_diabetes	0.001480	1
RBM33	ENSG00000184863	obesity	0.001480	1
RBM38	ENSG00000132819	type_2_diabetes	0.001480	1
RBM39	ENSG00000131051	nafld	0.006105	2
RBM39	ENSG00000131051	type_2_diabetes	0.004625	2
RBM4	ENSG00000173933	obesity	0.043903	3
RBM4	ENSG00000173933	type_2_diabetes	0.050464	1
RBM43	ENSG00000184898	obesity	0.002220	1
RBM43	ENSG00000184898	type_2_diabetes	0.064283	8
RBM45	ENSG00000155636	nafld	0.014040	3
RBM45	ENSG00000155636	obesity	0.005911	7
RBM45	ENSG00000155636	type_2_diabetes	0.031262	26
RBM5	ENSG00000003756	type_2_diabetes	0.067585	6
RBM6	ENSG00000004534	nafld	0.001480	1
RBM6	ENSG00000004534	obesity	0.021408	3
RBM6	ENSG00000004534	type_2_diabetes	0.301225	12
RBM7	ENSG00000076053	type_2_diabetes	0.003700	1
RBM8A	ENSG00000265241	obesity	0.001480	1
RBMS1	ENSG00000153250	obesity	0.460753	10
RBMS1	ENSG00000153250	type_2_diabetes	0.453878	22
RBMS3	ENSG00000144642	mash	0.017556	3
RBMS3	ENSG00000144642	nafld	0.014306	10
RBMS3	ENSG00000144642	obesity	0.194279	13
RBMS3	ENSG00000144642	type_2_diabetes	0.014034	15
RBMX	ENSG00000147274	obesity	0.001480	1
RBMX	ENSG00000147274	type_2_diabetes	0.084405	2
RBMXL1	ENSG00000213516	obesity	0.002220	1
RBMXL1	ENSG00000213516	type_2_diabetes	0.010361	1
RBMXP1	ENSG00000216835	obesity	0.003700	1
RBMXP1	ENSG00000216835	type_2_diabetes	0.006660	1
RBP1	ENSG00000114115	mash	0.004872	3
RBP1	ENSG00000114115	nafld	0.010607	3
RBP1	ENSG00000114115	obesity	0.004779	4
RBP1	ENSG00000114115	type_2_diabetes	0.005180	1
RBP2	ENSG00000114113	obesity	0.009273	8
RBP2	ENSG00000114113	type_2_diabetes	0.001850	2
RBP3	ENSG00000265203	obesity	0.001480	1
RBP3	ENSG00000265203	type_2_diabetes	0.003680	3
RBP4	ENSG00000138207	mash	0.034893	35
RBP4	ENSG00000138207	nafld	0.114317	139
RBP4	ENSG00000138207	obesity	0.080103	488
RBP4	ENSG00000138207	type_2_diabetes	0.116805	464
RBP5	ENSG00000139194	nafld	0.002960	1
RBP5	ENSG00000139194	obesity	0.001480	1
RBP7	ENSG00000162444	obesity	0.007030	2
RBPJ	ENSG00000168214	mash	0.028471	3
RBPJ	ENSG00000168214	nafld	0.017761	1
RBPJ	ENSG00000168214	obesity	0.002755	3
RBPJ	ENSG00000168214	type_2_diabetes	0.328812	10
RBPJL	ENSG00000124232	type_2_diabetes	0.199072	5
RBX1	ENSG00000100387	nafld	0.002220	1
RBX1	ENSG00000100387	type_2_diabetes	0.006290	2
RC3H2	ENSG00000056586	type_2_diabetes	0.065955	2
RCAN1	ENSG00000159200	nafld	0.006660	1
RCAN1	ENSG00000159200	obesity	0.005497	5
RCAN1	ENSG00000159200	type_2_diabetes	0.083227	12
RCAN2	ENSG00000172348	mash	0.002960	1
RCAN2	ENSG00000172348	nafld	0.075485	2
RCAN2	ENSG00000172348	obesity	0.293776	13
RCAN2	ENSG00000172348	type_2_diabetes	0.003700	1
RCAN3	ENSG00000117602	nafld	0.002220	1
RCBTB1	ENSG00000136144	mash	0.023101	23
RCBTB1	ENSG00000136144	nafld	0.010074	27
RCBTB1	ENSG00000136144	obesity	0.014505	135
RCBTB1	ENSG00000136144	type_2_diabetes	0.030599	407
RCC1	ENSG00000180198	nafld	0.001480	1
RCC1	ENSG00000180198	type_2_diabetes	0.029182	2
RCC1L	ENSG00000274523	obesity	0.007956	2
RCC1L	ENSG00000274523	type_2_diabetes	0.086071	1
RCCD1	ENSG00000166965	type_2_diabetes	0.456158	27
RCE1	ENSG00000173653	type_2_diabetes	0.019075	1
RCHY1	ENSG00000163743	type_2_diabetes	0.032020	2
RCL1	ENSG00000120158	type_2_diabetes	0.019358	1
RCN2	ENSG00000117906	obesity	0.034042	1
RCN2	ENSG00000117906	type_2_diabetes	0.004440	1
RCN3	ENSG00000142552	type_2_diabetes	0.077322	3
RCOR1	ENSG00000089902	type_2_diabetes	0.001480	1
RCOR2	ENSG00000167771	type_2_diabetes	0.001480	1
RCVRN	ENSG00000109047	type_2_diabetes	0.136087	5
RD3	ENSG00000198570	nafld	0.002220	1
RD3	ENSG00000198570	obesity	0.002220	1
RD3	ENSG00000198570	type_2_diabetes	0.002220	1
RDH10	ENSG00000121039	mash	0.005180	1
RDH10	ENSG00000121039	nafld	0.014061	1
RDH10	ENSG00000121039	obesity	0.002960	1
RDH10	ENSG00000121039	type_2_diabetes	0.090702	4
RDH11	ENSG00000072042	mash	0.009251	2
RDH11	ENSG00000072042	nafld	0.007400	1
RDH11	ENSG00000072042	type_2_diabetes	0.003700	1
RDH12	ENSG00000139988	type_2_diabetes	0.004625	2
RDH14	ENSG00000240857	type_2_diabetes	0.441303	4
RDH5	ENSG00000135437	nafld	0.002220	1
RDH5	ENSG00000135437	obesity	0.001480	1
RDX	ENSG00000137710	mash	0.002220	1
REC114	ENSG00000183324	type_2_diabetes	0.028429	1
RECK	ENSG00000122707	mash	0.057633	6
RECK	ENSG00000122707	nafld	0.020105	4
RECK	ENSG00000122707	type_2_diabetes	0.005715	3
RECQL	ENSG00000004700	obesity	0.424977	2
RECQL	ENSG00000004700	type_2_diabetes	0.019522	1
RECQL4	ENSG00000160957	obesity	0.002590	2
RECQL4	ENSG00000160957	type_2_diabetes	0.003700	1
REEP2	ENSG00000132563	obesity	0.018971	1
REEP2	ENSG00000132563	type_2_diabetes	0.070175	2
REEP3	ENSG00000165476	type_2_diabetes	0.354137	7
REEP5	ENSG00000129625	obesity	0.002015	3
REEP5	ENSG00000129625	type_2_diabetes	0.013455	4
REEP6	ENSG00000115255	nafld	0.036262	1
REEP6	ENSG00000115255	obesity	0.015058	4
REEP6	ENSG00000115255	type_2_diabetes	0.001480	1
REG1A	ENSG00000115386	mash	0.037997	6
REG1A	ENSG00000115386	nafld	0.023977	6
REG1A	ENSG00000115386	obesity	0.085008	59
REG1A	ENSG00000115386	type_2_diabetes	0.044381	64
REG1B	ENSG00000172023	obesity	0.032600	3
REG1B	ENSG00000172023	type_2_diabetes	0.052124	7
REG1CP	ENSG00000204787	type_2_diabetes	0.020351	2
REG3A	ENSG00000172016	mash	0.015911	2
REG3A	ENSG00000172016	nafld	0.001850	2
REG3A	ENSG00000172016	obesity	0.289366	19
REG3A	ENSG00000172016	type_2_diabetes	0.057842	22
REG3G	ENSG00000143954	mash	0.032192	2
REG3G	ENSG00000143954	nafld	0.002015	3
REG3G	ENSG00000143954	obesity	0.009237	7
REG3G	ENSG00000143954	type_2_diabetes	0.059800	3
REG4	ENSG00000134193	obesity	0.071674	5
REG4	ENSG00000134193	type_2_diabetes	0.024422	1
REL	ENSG00000162924	mash	0.005034	2
REL	ENSG00000162924	obesity	0.004255	2
REL	ENSG00000162924	type_2_diabetes	0.390061	6
RELA	ENSG00000173039	mash	0.026020	48
RELA	ENSG00000173039	nafld	0.040261	56
RELA	ENSG00000173039	obesity	0.019910	62
RELA	ENSG00000173039	type_2_diabetes	0.055289	100
RELB	ENSG00000104856	mash	0.003700	1
RELB	ENSG00000104856	nafld	0.004882	4
RELB	ENSG00000104856	type_2_diabetes	0.035480	7
RELN	ENSG00000189056	mash	0.003700	1
RELN	ENSG00000189056	obesity	0.298004	6
RELN	ENSG00000189056	type_2_diabetes	0.417161	10
REM1	ENSG00000088320	type_2_diabetes	0.003700	1
REN	ENSG00000143839	mash	0.016561	24
REN	ENSG00000143839	nafld	0.022966	92
REN	ENSG00000143839	obesity	0.033828	776
REN	ENSG00000143839	type_2_diabetes	0.178121	528
RENBP	ENSG00000102032	mash	0.005312	5
RENBP	ENSG00000102032	nafld	0.100855	57
RENBP	ENSG00000102032	obesity	0.034448	74
RENBP	ENSG00000102032	type_2_diabetes	0.092775	207
REP15	ENSG00000174236	type_2_diabetes	0.051042	1
REPIN1	ENSG00000214022	nafld	0.036427	3
REPIN1	ENSG00000214022	obesity	0.018246	8
REPS1	ENSG00000135597	type_2_diabetes	0.024034	2
RER1	ENSG00000157916	obesity	0.001480	1
RER1	ENSG00000157916	type_2_diabetes	0.004995	2
RERE	ENSG00000142599	nafld	0.004255	2
RERE	ENSG00000142599	obesity	0.112336	9
RERE	ENSG00000142599	type_2_diabetes	0.008981	5
RERG	ENSG00000134533	obesity	0.002099	1
RERGL	ENSG00000111404	obesity	0.281704	5
RESP18	ENSG00000182698	obesity	0.133662	4
REST	ENSG00000084093	obesity	0.004235	3
REST	ENSG00000084093	type_2_diabetes	0.075341	3
RET	ENSG00000165731	mash	0.002775	2
RET	ENSG00000165731	nafld	0.015541	1
RET	ENSG00000165731	obesity	0.346998	13
RET	ENSG00000165731	type_2_diabetes	0.008490	3
RETN	ENSG00000104918	mash	0.096661	47
RETN	ENSG00000104918	nafld	0.102964	124
RETN	ENSG00000104918	obesity	0.067115	1121
RETN	ENSG00000104918	type_2_diabetes	0.125091	537
RETNLB	ENSG00000163515	mash	0.075824	4
RETNLB	ENSG00000163515	nafld	0.004440	1
RETNLB	ENSG00000163515	obesity	0.005392	10
RETNLB	ENSG00000163515	type_2_diabetes	0.015116	5
RETREG1	ENSG00000154153	mash	0.017038	2
RETREG1	ENSG00000154153	nafld	0.002220	1
RETREG1	ENSG00000154153	obesity	0.002220	1
RETREG1	ENSG00000154153	type_2_diabetes	0.015397	3
RETREG3	ENSG00000141699	type_2_diabetes	0.079183	16
RETSAT	ENSG00000042445	nafld	0.001850	2
RETSAT	ENSG00000042445	obesity	0.012208	6
RETSAT	ENSG00000042445	type_2_diabetes	0.003330	2
REV3L	ENSG00000009413	type_2_diabetes	0.360767	6
REXO1	ENSG00000079313	type_2_diabetes	0.081422	3
REXO4	ENSG00000148300	type_2_diabetes	0.002220	1
RFC1	ENSG00000035928	mash	0.003762	3
RFC1	ENSG00000035928	nafld	0.008585	5
RFC1	ENSG00000035928	obesity	0.005867	5
RFC1	ENSG00000035928	type_2_diabetes	0.009244	8
RFC2	ENSG00000049541	mash	0.003762	3
RFC2	ENSG00000049541	nafld	0.008585	5
RFC2	ENSG00000049541	obesity	0.004975	3
RFC2	ENSG00000049541	type_2_diabetes	0.009375	9
RFC3	ENSG00000133119	mash	0.018686	2
RFC3	ENSG00000133119	nafld	0.001480	1
RFC4	ENSG00000163918	mash	0.003762	3
RFC4	ENSG00000163918	nafld	0.008585	5
RFC4	ENSG00000163918	obesity	0.004975	3
RFC4	ENSG00000163918	type_2_diabetes	0.009624	8
RFC5	ENSG00000111445	nafld	0.007400	1
RFC5	ENSG00000111445	type_2_diabetes	0.041106	15
RFK	ENSG00000135002	type_2_diabetes	0.003700	1
RFLNA	ENSG00000178882	type_2_diabetes	0.020169	2
RFLNB	ENSG00000183688	nafld	0.033651	1
RFLNB	ENSG00000183688	type_2_diabetes	0.069510	4
RFPL3	ENSG00000128276	type_2_diabetes	0.021323	1
RFT1	ENSG00000163933	type_2_diabetes	0.233483	2
RFTN1	ENSG00000131378	obesity	0.039477	4
RFTN2	ENSG00000162944	obesity	0.145962	4
RFTN2	ENSG00000162944	type_2_diabetes	0.048522	1
RFX1	ENSG00000132005	mash	0.008881	1
RFX1	ENSG00000132005	obesity	0.001850	2
RFX1	ENSG00000132005	type_2_diabetes	0.005305	6
RFX2	ENSG00000087903	obesity	0.030897	3
RFX3	ENSG00000080298	type_2_diabetes	0.001850	2
RFX4	ENSG00000111783	obesity	0.389114	2
RFX5	ENSG00000143390	mash	0.018501	1
RFX5	ENSG00000143390	nafld	0.003700	2
RFX5	ENSG00000143390	type_2_diabetes	0.003700	1
RFX6	ENSG00000185002	obesity	0.010155	3
RFX6	ENSG00000185002	type_2_diabetes	0.625458	36
RFX7	ENSG00000181827	obesity	0.004954	3
RFX7	ENSG00000181827	type_2_diabetes	0.008922	3
RFX8	ENSG00000196460	obesity	0.002220	1
RFXANK	ENSG00000064490	nafld	0.001480	1
RFXANK	ENSG00000064490	obesity	0.002960	1
RFXANK	ENSG00000064490	type_2_diabetes	0.003330	2
RFXAP	ENSG00000133111	type_2_diabetes	0.001480	1
RGCC	ENSG00000102760	mash	0.004146	1
RGCC	ENSG00000102760	nafld	0.053654	2
RGCC	ENSG00000102760	obesity	0.015158	6
RGL1	ENSG00000143344	obesity	0.006660	1
RGL1	ENSG00000143344	type_2_diabetes	0.007400	1
RGL2	ENSG00000237441	obesity	0.001850	2
RGL3	ENSG00000205517	type_2_diabetes	0.014801	1
RGMA	ENSG00000182175	mash	0.015171	2
RGMA	ENSG00000182175	obesity	0.009621	1
RGMA	ENSG00000182175	type_2_diabetes	0.315768	11
RGMB	ENSG00000174136	obesity	0.001480	2
RGMB	ENSG00000174136	type_2_diabetes	0.003700	1
RGN	ENSG00000130988	mash	0.003515	2
RGN	ENSG00000130988	nafld	0.025431	13
RGN	ENSG00000130988	obesity	0.009138	4
RGN	ENSG00000130988	type_2_diabetes	0.003330	2
RGP1	ENSG00000107185	obesity	0.003700	1
RGP1	ENSG00000107185	type_2_diabetes	0.105828	3
RGPD2	ENSG00000185304	type_2_diabetes	0.002960	1
RGS1	ENSG00000090104	mash	0.003263	3
RGS1	ENSG00000090104	nafld	0.003700	1
RGS1	ENSG00000090104	obesity	0.005171	7
RGS1	ENSG00000090104	type_2_diabetes	0.006008	4
RGS10	ENSG00000148908	obesity	0.001480	1
RGS10	ENSG00000148908	type_2_diabetes	0.066903	4
RGS11	ENSG00000076344	obesity	0.035517	2
RGS12	ENSG00000159788	obesity	0.291243	4
RGS14	ENSG00000169220	mash	0.034782	1
RGS14	ENSG00000169220	nafld	0.075280	3
RGS14	ENSG00000169220	obesity	0.019406	3
RGS14	ENSG00000169220	type_2_diabetes	0.004440	1
RGS16	ENSG00000143333	nafld	0.001480	1
RGS16	ENSG00000143333	obesity	0.234584	1
RGS16	ENSG00000143333	type_2_diabetes	0.255867	4
RGS17	ENSG00000091844	obesity	0.406117	2
RGS17	ENSG00000091844	type_2_diabetes	0.506395	14
RGS18	ENSG00000150681	obesity	0.002220	1
RGS19	ENSG00000171700	type_2_diabetes	0.152046	2
RGS2	ENSG00000116741	nafld	0.003700	1
RGS2	ENSG00000116741	obesity	0.024898	8
RGS2	ENSG00000116741	type_2_diabetes	0.077199	5
RGS3	ENSG00000138835	type_2_diabetes	0.001480	1
RGS4	ENSG00000117152	nafld	0.005550	2
RGS4	ENSG00000117152	obesity	0.033672	2
RGS4	ENSG00000117152	type_2_diabetes	0.006031	5
RGS5	ENSG00000143248	mash	0.058772	3
RGS5	ENSG00000143248	nafld	0.034768	5
RGS5	ENSG00000143248	obesity	0.037002	2
RGS5	ENSG00000143248	type_2_diabetes	0.001480	1
RGS6	ENSG00000182732	mash	0.002220	1
RGS6	ENSG00000182732	nafld	0.327385	5
RGS6	ENSG00000182732	obesity	0.014026	15
RGS6	ENSG00000182732	type_2_diabetes	0.315246	6
RGS7	ENSG00000182901	nafld	0.006660	1
RGS7	ENSG00000182901	obesity	0.288375	6
RGS7	ENSG00000182901	type_2_diabetes	0.005365	2
RGS8	ENSG00000135824	type_2_diabetes	0.002220	1
RGS9	ENSG00000108370	obesity	0.033343	3
RGS9	ENSG00000108370	type_2_diabetes	0.005180	1
RGS9BP	ENSG00000186326	type_2_diabetes	0.148976	2
RHAG	ENSG00000112077	mash	0.003700	1
RHAG	ENSG00000112077	nafld	0.012211	3
RHAG	ENSG00000112077	obesity	0.022942	1
RHAG	ENSG00000112077	type_2_diabetes	0.009436	2
RHBDD2	ENSG00000005486	type_2_diabetes	0.003700	1
RHBDF1	ENSG00000007384	mash	0.004440	2
RHBDF1	ENSG00000007384	nafld	0.023682	1
RHBDF2	ENSG00000129667	mash	0.096590	7
RHBDF2	ENSG00000129667	nafld	0.028807	5
RHBDF2	ENSG00000129667	obesity	0.075748	12
RHBDF2	ENSG00000129667	type_2_diabetes	0.002220	1
RHBDL1	ENSG00000103269	obesity	0.001763	2
RHBDL2	ENSG00000158315	obesity	0.007400	1
RHBDL2	ENSG00000158315	type_2_diabetes	0.003330	2
RHCE	ENSG00000188672	nafld	0.014595	3
RHCE	ENSG00000188672	obesity	0.002015	3
RHCE	ENSG00000188672	type_2_diabetes	0.013547	3
RHCG	ENSG00000140519	obesity	0.002220	1
RHD	ENSG00000187010	nafld	0.014595	3
RHD	ENSG00000187010	obesity	0.002015	3
RHD	ENSG00000187010	type_2_diabetes	0.013778	4
RHEB	ENSG00000106615	nafld	0.003700	1
RHEB	ENSG00000106615	obesity	0.012766	13
RHEB	ENSG00000106615	type_2_diabetes	0.020035	5
RHEBP1	ENSG00000229927	type_2_diabetes	0.002220	1
RHO	ENSG00000163914	mash	0.003700	1
RHO	ENSG00000163914	nafld	0.005160	3
RHO	ENSG00000163914	obesity	0.024979	14
RHO	ENSG00000163914	type_2_diabetes	0.019683	15
RHOA	ENSG00000067560	mash	0.011454	10
RHOA	ENSG00000067560	nafld	0.014174	4
RHOA	ENSG00000067560	obesity	0.014531	28
RHOA	ENSG00000067560	type_2_diabetes	0.028743	34
RHOB	ENSG00000143878	obesity	0.003700	1
RHOB	ENSG00000143878	type_2_diabetes	0.001480	1
RHOBTB1	ENSG00000072422	nafld	0.003700	1
RHOBTB3	ENSG00000164292	type_2_diabetes	0.001480	1
RHOC	ENSG00000155366	obesity	0.020051	2
RHOC	ENSG00000155366	type_2_diabetes	0.022201	1
RHOD	ENSG00000173156	type_2_diabetes	0.007195	3
RHOF	ENSG00000139725	nafld	0.007400	1
RHOH	ENSG00000168421	obesity	0.035434	2
RHOJ	ENSG00000126785	obesity	0.011841	1
RHOT1	ENSG00000126858	obesity	0.008202	3
RHOT1	ENSG00000126858	type_2_diabetes	0.067745	10
RHOV	ENSG00000104140	mash	0.007215	2
RHOV	ENSG00000104140	nafld	0.032932	2
RHOV	ENSG00000104140	obesity	0.006036	6
RHOV	ENSG00000104140	type_2_diabetes	0.009982	5
RHPN1	ENSG00000158106	type_2_diabetes	0.019252	1
RIBC1	ENSG00000158423	obesity	0.175955	3
RIBC2	ENSG00000128408	obesity	0.010916	2
RIBC2	ENSG00000128408	type_2_diabetes	0.002220	1
RIC3	ENSG00000166405	obesity	0.003515	2
RIC8B	ENSG00000111785	nafld	0.001480	1
RIC8B	ENSG00000111785	obesity	0.121820	10
RICTOR	ENSG00000164327	mash	0.004975	3
RICTOR	ENSG00000164327	nafld	0.010956	8
RICTOR	ENSG00000164327	obesity	0.020890	19
RICTOR	ENSG00000164327	type_2_diabetes	0.005805	6
RIDA	ENSG00000132541	nafld	0.003700	1
RIDA	ENSG00000132541	type_2_diabetes	0.035248	5
RIF1	ENSG00000080345	obesity	0.021770	3
RIF1	ENSG00000080345	type_2_diabetes	0.028680	3
RIGI	ENSG00000107201	mash	0.086102	10
RIGI	ENSG00000107201	nafld	0.043220	11
RIGI	ENSG00000107201	obesity	0.039039	5
RIGI	ENSG00000107201	type_2_diabetes	0.347310	7
RILP	ENSG00000167705	mash	0.007400	1
RILP	ENSG00000167705	nafld	0.003700	1
RILP	ENSG00000167705	obesity	0.003700	1
RILP	ENSG00000167705	type_2_diabetes	0.003700	1
RILPL1	ENSG00000188026	obesity	0.028738	1
RILPL2	ENSG00000150977	obesity	0.037791	2
RIMBP2	ENSG00000060709	obesity	0.002220	1
RIMBP3	ENSG00000275793	obesity	0.032977	2
RIMBP3B	ENSG00000274600	obesity	0.032977	2
RIMBP3C	ENSG00000183246	obesity	0.032977	2
RIMKLA	ENSG00000177181	nafld	0.019981	1
RIMKLA	ENSG00000177181	obesity	0.018657	1
RIMS1	ENSG00000079841	obesity	0.262353	4
RIMS1	ENSG00000079841	type_2_diabetes	0.037002	1
RIMS2	ENSG00000176406	obesity	0.034449	2
RIMS2	ENSG00000176406	type_2_diabetes	0.091384	4
RIMS3	ENSG00000117016	type_2_diabetes	0.003700	1
RIN2	ENSG00000132669	obesity	0.005067	4
RIN2	ENSG00000132669	type_2_diabetes	0.075123	1
RIN3	ENSG00000100599	obesity	0.016466	2
RIOK2	ENSG00000058729	type_2_diabetes	0.014246	2
RIOK3	ENSG00000101782	obesity	0.044051	8
RIOK3	ENSG00000101782	type_2_diabetes	0.030127	5
RIOX1	ENSG00000170468	type_2_diabetes	0.041922	1
RIPK1	ENSG00000137275	mash	0.087740	39
RIPK1	ENSG00000137275	nafld	0.053909	31
RIPK1	ENSG00000137275	obesity	0.046060	21
RIPK1	ENSG00000137275	type_2_diabetes	0.011338	11
RIPK2	ENSG00000104312	obesity	0.014097	6
RIPK2	ENSG00000104312	type_2_diabetes	0.015803	4
RIPK3	ENSG00000129465	mash	0.102664	60
RIPK3	ENSG00000129465	nafld	0.093644	41
RIPK3	ENSG00000129465	obesity	0.054951	14
RIPK3	ENSG00000129465	type_2_diabetes	0.031578	10
RIPK4	ENSG00000183421	type_2_diabetes	0.055763	1
RIPOR1	ENSG00000039523	obesity	0.002872	1
RIPOR2	ENSG00000111913	obesity	0.115441	1
RIT1	ENSG00000143622	obesity	0.039698	1
RIT2	ENSG00000152214	obesity	0.260202	3
RIT2	ENSG00000152214	type_2_diabetes	0.400903	5
RLF	ENSG00000117000	obesity	0.302995	1
RLIG1	ENSG00000133641	nafld	0.004070	2
RLIG1	ENSG00000133641	obesity	0.003700	1
RLIG1	ENSG00000133641	type_2_diabetes	0.114815	3
RLIM	ENSG00000131263	obesity	0.003700	1
RLN1	ENSG00000107018	mash	0.004070	2
RLN1	ENSG00000107018	obesity	0.004995	2
RLN2	ENSG00000107014	mash	0.012026	2
RLN2	ENSG00000107014	nafld	0.012581	1
RLN2	ENSG00000107014	obesity	0.003700	1
RLN2	ENSG00000107014	type_2_diabetes	0.008665	4
RLN3	ENSG00000171136	obesity	0.006532	17
RLN3	ENSG00000171136	type_2_diabetes	0.002220	1
RMC1	ENSG00000141452	obesity	0.402310	37
RMC1	ENSG00000141452	type_2_diabetes	0.388369	17
RMDN1	ENSG00000176623	type_2_diabetes	0.004070	2
RMDN2	ENSG00000115841	type_2_diabetes	0.004070	2
RMDN3	ENSG00000137824	obesity	0.005550	2
RMDN3	ENSG00000137824	type_2_diabetes	0.042288	4
RMI1	ENSG00000178966	obesity	0.039193	5
RMI1	ENSG00000178966	type_2_diabetes	0.226263	2
RMND1	ENSG00000155906	nafld	0.025902	1
RMND5A	ENSG00000153561	obesity	0.018629	1
RMRP	ENSG00000277027	nafld	0.020567	4
RMRP	ENSG00000277027	obesity	0.011656	2
RN7SK	ENSG00000283293	obesity	0.003700	1
RN7SL679P	ENSG00000243905	type_2_diabetes	0.001480	1
RN7SL87P	ENSG00000239390	obesity	0.002220	1
RNASE1	ENSG00000129538	mash	0.057847	3
RNASE1	ENSG00000129538	nafld	0.003700	1
RNASE1	ENSG00000129538	obesity	0.004070	2
RNASE1	ENSG00000129538	type_2_diabetes	0.002220	1
RNASE2	ENSG00000169385	obesity	0.004941	5
RNASE3	ENSG00000169397	obesity	0.022458	5
RNASE3	ENSG00000169397	type_2_diabetes	0.008881	1
RNASE4	ENSG00000258818	obesity	0.001850	2
RNASE4	ENSG00000258818	type_2_diabetes	0.004420	3
RNASE6	ENSG00000169413	nafld	0.007400	1
RNASE7	ENSG00000165799	obesity	0.007400	1
RNASE7	ENSG00000165799	type_2_diabetes	0.001480	1
RNASEH1	ENSG00000171865	nafld	0.001480	1
RNASEH1	ENSG00000171865	obesity	0.020094	1
RNASEH2B	ENSG00000136104	type_2_diabetes	0.072663	14
RNASEH2C	ENSG00000172922	obesity	0.002220	1
RNASEL	ENSG00000135828	mash	0.023682	1
RNASEL	ENSG00000135828	nafld	0.008881	1
RNASEL	ENSG00000135828	obesity	0.037257	9
RNASEL	ENSG00000135828	type_2_diabetes	0.216675	1
RNASET2	ENSG00000026297	type_2_diabetes	0.078993	2
RND1	ENSG00000172602	obesity	0.135911	1
RND3	ENSG00000115963	mash	0.002562	1
RND3	ENSG00000115963	obesity	0.196736	9
RND3	ENSG00000115963	type_2_diabetes	0.204495	9
RNF10	ENSG00000022840	obesity	0.033038	1
RNF10	ENSG00000022840	type_2_diabetes	0.011635	3
RNF103	ENSG00000239305	obesity	0.094062	2
RNF11	ENSG00000123091	obesity	0.002960	1
RNF11	ENSG00000123091	type_2_diabetes	0.019302	2
RNF114	ENSG00000124226	obesity	0.001480	1
RNF114	ENSG00000124226	type_2_diabetes	0.050609	2
RNF121	ENSG00000137522	type_2_diabetes	0.020047	1
RNF122	ENSG00000133874	obesity	0.057695	2
RNF123	ENSG00000164068	obesity	0.042499	1
RNF123	ENSG00000164068	type_2_diabetes	0.107015	11
RNF128	ENSG00000133135	nafld	0.016096	2
RNF128	ENSG00000133135	obesity	0.014123	3
RNF128	ENSG00000133135	type_2_diabetes	0.003700	1
RNF13	ENSG00000082996	mash	0.074560	2
RNF13	ENSG00000082996	nafld	0.018501	1
RNF13	ENSG00000082996	type_2_diabetes	0.034972	9
RNF130	ENSG00000113269	mash	0.006475	2
RNF130	ENSG00000113269	nafld	0.019254	8
RNF130	ENSG00000113269	obesity	0.006045	6
RNF130	ENSG00000113269	type_2_diabetes	0.041920	58
RNF135	ENSG00000181481	type_2_diabetes	0.001480	1
RNF138	ENSG00000134758	type_2_diabetes	0.341531	2
RNF139	ENSG00000170881	mash	0.020721	1
RNF139	ENSG00000170881	nafld	0.002220	1
RNF14	ENSG00000013561	type_2_diabetes	0.028117	1
RNF144B	ENSG00000137393	obesity	0.099338	2
RNF145	ENSG00000145860	obesity	0.026750	2
RNF146	ENSG00000118518	obesity	0.033009	1
RNF146	ENSG00000118518	type_2_diabetes	0.051984	8
RNF150	ENSG00000170153	obesity	0.011841	1
RNF152	ENSG00000176641	obesity	0.001480	1
RNF157	ENSG00000141576	obesity	0.001480	1
RNF166	ENSG00000158717	type_2_diabetes	0.323144	1
RNF167	ENSG00000108523	type_2_diabetes	0.024543	1
RNF168	ENSG00000163961	obesity	0.040166	4
RNF169	ENSG00000166439	type_2_diabetes	0.133784	1
RNF180	ENSG00000164197	obesity	0.033990	3
RNF182	ENSG00000180537	obesity	0.093057	2
RNF185	ENSG00000138942	type_2_diabetes	0.007400	1
RNF186	ENSG00000178828	nafld	0.041065	7
RNF186	ENSG00000178828	obesity	0.029232	2
RNF186	ENSG00000178828	type_2_diabetes	0.004070	2
RNF19A	ENSG00000034677	mash	0.016679	31
RNF19A	ENSG00000034677	nafld	0.024861	43
RNF19A	ENSG00000034677	obesity	0.026281	86
RNF19A	ENSG00000034677	type_2_diabetes	0.062289	61
